cd_cnpj,(DIVISÃO - 2digitos CNAE),nu_ordem,cd_ramo_atividade,CNAE Total.de_ramo_atividade
7858823000100,78,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
7858823000100,78,1,8593700,ENSINO DE IDIOMAS
7858823000100,78,2,8599603,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS
7858823000100,78,3,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL
7858823000100,78,4,8599605,CURSOS PREPARATORIOS PARA CONCURSOS
78589322002310,78,0,2543800,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
78589322002310,78,1,2866600,"FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA A INDUSTRIA DO PLASTICO, PECAS E ACESSORIOS"
78589322002310,78,2,2869100,"FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL ESPECIFICO NAO ESPECIFICADOS ANTERIORMENTE, PECAS E ACESSORIOS"
78589322002310,78,3,3321000,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
7860026000230,78,0,4511103,"COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS"
7861168000130,78,0,4110700,COMPRA E VENDA DE IMOVEIS PROPRIOS
7861168000130,78,1,6463800,ALUGUEL DE ANDAIMES
7861168000130,78,2,6810201,ALUGUEL DE IMOVEIS PROPRIOS
7861168000130,78,3,6810202,ALUGUEL DE IMOVEIS PROPRIOS
7861168000130,78,4,7020400,ADMINISTRACAO DE CAIXAS ESCOLARES
7862855000170,78,0,4743100,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE
7862855000170,78,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
786393000100,78,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
786393000100,78,1,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
786393000100,78,2,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7864421000100,78,0,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL
7864421000100,78,1,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
7864421000100,78,2,8630503,ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS
7864421000100,78,3,8800600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
78653946001620,78,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
78653946001620,78,1,4530702,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR
78653946001620,78,2,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
78653946001620,78,3,4530705,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR
78689494000150,78,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
78689494000150,78,1,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
78689494000150,78,2,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7869791000130,78,0,9329801,"DISCOTECAS, DANCETERIAS, SALOES DE DANCA E SIMILARES"
7869791000130,78,1,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7869791000130,78,2,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7869791000130,78,3,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7870399000100,78,0,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO
7870399000100,78,1,4753900,COMERCIO VAREJISTA DE MOVEIS
7870399000100,78,2,4757100,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO"
7870399000100,78,3,9512600,REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO
7872653000100,78,0,5510801,HOTEIS
7873578000100,78,0,4520005,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES"
7873578000100,78,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
7874664000200,78,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
7874664000200,78,1,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
7880716000170,78,0,4761002,COMERCIO VAREJISTA DE JORNAIS E REVISTAS
7880716000170,78,1,8292000,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO
78807427000940,78,0,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
7882995000100,78,0,4634603,COMERCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR
7886710000100,78,0,7739003,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES"
7886710000100,78,1,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
7886710000100,78,2,9001906,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO
78879517000190,78,0,1731100,FABRICACAO DE EMBALAGENS DE PAPEL
78891058000160,78,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
7894583000190,78,0,4674500,COMERCIO ATACADISTA DE CIMENTO
7894583000190,78,1,4744005,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
7900737000100,79,0,4213800,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS"
7900910000250,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
79035663000100,79,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
7905846000110,79,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7906493009390,79,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
7906493009390,79,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7907566000140,79,0,7312200,"AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICACAO"
7907566000140,79,1,7319002,PROMOCAO DE VENDAS
7907566000140,79,2,7319003,MARKETING DIRETO
7907566000140,79,3,8220200,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
7907566000140,79,4,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
7907910000100,79,0,9412099,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS
7907910000100,79,1,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7908773000110,79,0,1413401,"CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA"
7908773000110,79,1,1413402,"CONFECCAO, SOB MEDIDA, DE ROUPAS PROFISSIONAIS"
7908773000110,79,2,1413403,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7908773000110,79,3,3292201,FACCAO DE ROUPAS PROFISSIONAIS
7908773000110,79,4,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7913563000110,79,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7913563000110,79,1,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7913563000110,79,2,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
7916003000380,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
79176954000100,79,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
79176954000100,79,1,4520002,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
79176954000100,79,2,4520003,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
79176954000100,79,3,4520004,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
7919053000150,79,0,2411300,PRODUCAO DE FERROGUSA
7920844000280,79,0,7722500,"ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES"
7921293000270,79,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
7921293000270,79,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA
7924398000100,79,0,1359600,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
7924398000100,79,1,1411801,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7925754000100,79,0,4120400,CONSTRUCAO DE EDIFICIOS
7925754000100,79,1,4399103,OBRAS DE ALVENARIA
7925754000100,79,2,4399105,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO"
7925754000100,79,3,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7925754000100,79,4,7820500,LOCACAO DE MAODEOBRA TEMPORARIA
79266060000100,79,0,8112500,CONDOMINIOS PREDIAIS
7927881000210,79,0,151201,CRIACAO DE BOVINOS PARA CORTE
7928352000150,79,0,4789008,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM
7928352000150,79,1,7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA"
7928352000150,79,2,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO
7929967000100,79,0,5811500,EDICAO DE JORNAIS DIARIOS
7929967000100,79,1,5812300,EDICAO DE JORNAIS
7929967000100,79,2,5813100,EDICAO DE REVISTAS
7929967000100,79,3,5819100,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS"
7929967000100,79,4,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET"
793045000160,79,0,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
79344362000150,79,0,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO
79344362000150,79,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA
79344362000150,79,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
79344362000150,79,3,4782201,COMERCIO VAREJISTA DE CALCADOS
7937414000190,79,0,151201,CRIACAO DE BOVINOS PARA CORTE
7941499000180,79,0,4754701,COMERCIO VAREJISTA DE MOVEIS
7941499000180,79,1,9529105,REPARACAO DE ARTIGOS DO MOBILIARIO
79415287000170,79,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
79415287000170,79,1,1412603,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
79425278000160,79,0,4669999,"COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE, PARTES E PECAS"
79425278000160,79,1,6201501,CONSULTORIA EM TECNOLOGIA DA INFORMACAO
79425278000160,79,2,7020400,ADMINISTRACAO DE CAIXAS ESCOLARES
79425278000160,79,3,7119799,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
79425278000160,79,4,7733100,COMERCIO ATACADISTA DE SUPRIMENTOS PARA INFORMATICA
7943692000150,79,0,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET"
7944455000880,79,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
7944467000210,79,0,111302,CULTIVO DE MILHO
7944467000210,79,1,113000,CRIACAO DE BOVINOS PARA CORTE
7944467000210,79,2,151201,CRIACAO DE BOVINOS PARA CORTE
794504000120,79,0,9329804,EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS
79477097000340,79,0,2949201,FABRICACAO DE BANCOS E ESTOFADOS PARA VEICULOS AUTOMOTORES
7952355000120,79,0,4614100,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES"
7952355000120,79,1,4645101,"COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS"
7952355000120,79,2,4645102,COMERCIO ATACADISTA DE PROTESES E ARTIGOS DE ORTOPEDIA
7952355000120,79,3,4645103,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
7952355000120,79,4,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
7953678005520,79,0,4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
7953678005520,79,1,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO
7954342000190,79,0,5320202,SERVICOS DE ENTREGA RAPIDA
7960510000150,79,0,8550301,ADMINISTRACAO DE CAIXAS ESCOLARES
7960771000170,79,0,7731400,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR
7962644000100,79,0,1412602,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS"
7962644000100,79,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
7963700000120,79,0,151201,CRIACAO DE BOVINOS PARA CORTE
7963700000120,79,1,155501,CRIACAO DE FRANGOS PARA CORTE
7963700000120,79,2,220904,CRIACAO DE FRANGOS PARA CORTE
7965262000300,79,0,8411600,ADMINISTRACAO PUBLICA EM GERAL
79655007000100,79,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
79655007000100,79,1,4782201,COMERCIO VAREJISTA DE CALCADOS
79655007000100,79,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
797109000100,79,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
79728796003250,79,0,9491000,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS
79744009000400,79,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
7974778101680,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
7974851000770,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
79793014000240,79,0,5232000,ATIVIDADES DE AGENCIAMENTO MARITIMO
79793014000240,79,1,6463800,ALUGUEL DE ANDAIMES
7980523000190,79,0,119906,CULTIVO DE MANDIOCA
7981064000160,79,0,1091102,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA
7981064000160,79,1,4712100,COMERCIO VAREJISTA DE BEBIDAS
79817763000260,79,0,6010100,ATIVIDADES DE RADIO
7983062000290,79,0,115600,CRIACAO DE BOVINOS PARA CORTE
798373000150,79,0,4511101,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS"
798373000150,79,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS"
798373000150,79,2,4512902,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES
798373000150,79,3,4541203,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS
798373000150,79,4,4541204,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS
7987231000180,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
7987231000180,79,1,151201,CRIACAO DE BOVINOS PARA CORTE
7987665000180,79,0,5611201,RESTAURANTES E SIMILARES
7987665000180,79,1,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
7988312000870,79,0,151201,CRIACAO DE BOVINOS PARA CORTE
7988312000870,79,1,151202,CRIACAO DE BOVINOS PARA LEITE
799074000130,79,0,6920601,ATIVIDADES DE CONTABILIDADE
79909693000190,79,0,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
7991845000720,79,0,151201,CRIACAO DE BOVINOS PARA CORTE
7992354000370,79,0,112101,CRIACAO DE BOVINOS PARA CORTE
7992354000370,79,1,151201,CRIACAO DE BOVINOS PARA CORTE
7995036000100,79,0,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
7995564000150,79,0,8593700,ENSINO DE IDIOMAS
7997342001300,79,0,113000,CRIACAO DE BOVINOS PARA CORTE
7997342001300,79,1,115600,CRIACAO DE BOVINOS PARA CORTE
7997342001300,79,2,116401,CULTIVO DE AMENDOIM
79978458000170,79,0,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO
79982948000140,79,0,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES"
79982948000140,79,1,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
79982948000140,79,2,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
79994992000250,79,0,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES
8001526000440,80,0,116401,CULTIVO DE AMENDOIM
8003404000140,80,0,9329801,"DISCOTECAS, DANCETERIAS, SALOES DE DANCA E SIMILARES"
8003788000100,80,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
8004861000150,80,0,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA
8004861000150,80,1,4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA
8004861000150,80,2,4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA
8004861000150,80,3,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
8005242000180,80,0,151201,CRIACAO DE BOVINOS PARA CORTE
8005242000180,80,1,151202,CRIACAO DE BOVINOS PARA LEITE
8011204000300,80,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
8011204000300,80,1,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP
8012359000190,80,0,8219901,FOTOCOPIAS
8016217000100,80,0,111302,CULTIVO DE MILHO
8016217000100,80,1,115600,CRIACAO DE BOVINOS PARA CORTE
8016984000100,80,0,115600,CRIACAO DE BOVINOS PARA CORTE
80175995000160,80,0,4637101,"COMERCIO ATACADISTA DE CAFE TORRADO, MOIDO E SOLUVEL"
8018469000160,80,0,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA"
8018469000160,80,1,4929902,AGENCIAS DE VIAGENS
80193659000140,80,0,7911200,AGENCIAS DE VIAGENS
80193659000140,80,1,7912100,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA
80193659000140,80,2,7990200,SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE
80218845000510,80,0,4782201,COMERCIO VAREJISTA DE CALCADOS
8022308000220,80,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
8022308000220,80,1,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES
8022422000170,80,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
8022422000170,80,1,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
8022422000170,80,2,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
8022422000170,80,3,9609299,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE
8023991000300,80,0,131800,CULTIVO DE LARANJA
8024319000320,80,0,119999,CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE
8024319000320,80,1,151201,CRIACAO DE BOVINOS PARA CORTE
8024319000320,80,2,151202,CRIACAO DE BOVINOS PARA LEITE
8024365000320,80,0,134200,CULTIVO DE CAFE
8024578000190,80,0,131800,CULTIVO DE LARANJA
8025120001550,80,0,113000,CRIACAO DE BOVINOS PARA CORTE
8027829000270,80,0,113000,CRIACAO DE BOVINOS PARA CORTE
8027829000270,80,1,151202,CRIACAO DE BOVINOS PARA LEITE
80294283000160,80,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
80294283000160,80,1,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
80294283000160,80,2,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
8032172000310,80,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS"
8032332000160,80,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
8032332000160,80,1,1412603,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
8033206000120,80,0,4520005,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES"
80332091000100,80,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
8034052000190,80,0,5914600,ATIVIDADES DE EXIBICAO CINEMATOGRAFICA
8034052000190,80,1,9001901,PRODUCAO TEATRAL
8034052000190,80,2,9001906,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO
8034052000190,80,3,9001999,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE"
8034052000190,80,4,9329899,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
8037483000100,80,0,151201,CRIACAO DE BOVINOS PARA CORTE
8038486000240,80,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
8038486000240,80,1,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS
8039483000140,80,0,2823200,"COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS"
8039483000140,80,1,4663000,"COMERCIO ATACADISTA DE MAQUINAS, EQUIPAMENTOS PARA TERRAPLENAGEM, MINERACAO E CONSTRUCAO, PARTES E PECAS"
8039483000140,80,2,8299799,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
80399983000110,80,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
8044538000100,80,0,151201,CRIACAO DE BOVINOS PARA CORTE
8046085000150,80,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS"
8046085000150,80,1,8411600,ADMINISTRACAO PUBLICA EM GERAL
80470164000200,80,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
8047579000150,80,0,111302,CULTIVO DE MILHO
8047579000150,80,1,115600,CRIACAO DE BOVINOS PARA CORTE
80483647000150,80,0,321301,CRIACAO DE PEIXES EM AGUA DOCE
80483647000150,80,1,322101,CRIACAO DE PEIXES EM AGUA SALGADA E SALOBRA
8048686000100,80,0,111302,CULTIVO DE MILHO
8048686000100,80,1,121101,CULTIVO DE COCODABAIA
8048686000100,80,2,151201,CRIACAO DE BOVINOS PARA CORTE
8049064000270,80,0,4632003,COMERCIO ATACADISTA DE ACUCAR
80495856000700,80,0,7420003,LABORATORIOS FOTOGRAFICOS
8049818000100,80,0,4921301,TRANSPORTE ESCOLAR
8049818000100,80,1,4924800,TRANSPORTE ESCOLAR
8049818000100,80,2,4929902,AGENCIAS DE VIAGENS
8049818000100,80,3,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL"
8049818000100,80,4,7912100,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA
8052233000140,80,0,4773300,COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS
8055018000100,80,0,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET"
8056113000200,80,0,4681801,"COMERCIO ATACADISTA DE ALCOOL CARBURANTE, BIODIESEL, GASOLINA E DEMAIS DERIVADOS DE PETROLEO, EXCETO LUBRIFICANTES, NAO REALIZADO POR TRANSPORTADOR RETALHISTA TRR"
8058512000200,80,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
8058512000200,80,1,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
8058512000200,80,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
8058512000200,80,3,7722500,"ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES"
8058512000200,80,4,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO
8059281000240,80,0,131800,CULTIVO DE LARANJA
8059901000160,80,0,151201,CRIACAO DE BOVINOS PARA CORTE
80603319000140,80,0,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
806245000100,80,0,4743100,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE
806245000100,80,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
8063039000160,80,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
